MatchID,InningsNo,TeamID,PlayerID,PlayerName,PlayerShortName,PlayerImageName,PlayerImage,Overs,Maidens,Runs,Wickets,Wides,NoBalls,Economy,BowlingOrder,TotalLegalBallsBowled,ScoringBalls,DotBalls,DBPercent,DBFrequency,Ones,Twos,Threes,Fours,Sixes,BdryPercent,BdryFreq,StrikeRate,FourPercent,SixPercent
1414,2,16,2018-100mb00000000031-b334eaf6f08611,Mitchell Starc,Mitchell Starc,https://scores.iplt20.com/ipl/playerimages/h2OT7bDEjJ171110650931.png,https://scores.iplt20.com/ipl/playerimages/h2OT7bDEjJ171110650931.png,4.0,0,50,0,5,0,12.5,1,24,22,7,29.17,3.43,9,1,0,7,1,68.00,3.00,0,56.00,12.00
1414,2,16,2021-100mb00000000583-8f4c0c4491dd11,Vaibhav Arora (IP),Vaibhav Arora,https://scores.iplt20.com/ipl/playerimages/DIqsj0BB871711106539583.png,https://scores.iplt20.com/ipl/playerimages/DIqsj0BB871711106539583.png,3.0,0,45,1,0,1,15.0,2,18,15,4,22.22,4.50,6,0,0,5,3,84.44,2.25,18.00,44.44,40.00
1414,2,16,2022-100mb00000001013-30676520bcc011,Harshit Rana,Harshit Rana,https://scores.iplt20.com/ipl/playerimages/QZDTDwqZgk17111062411013.png,https://scores.iplt20.com/ipl/playerimages/QZDTDwqZgk17111062411013.png,4.0,0,45,2,1,0,11.25,3,24,19,6,25.00,4.00,10,2,0,3,3,66.67,4.00,12.00,26.67,40.00
1414,2,16,2019-100mb00000000156-a6b6f42c44aa11,Sunil Narine,Sunil Narine,https://scores.iplt20.com/ipl/playerimages/3SpsGTCTap1711106395156.png,https://scores.iplt20.com/ipl/playerimages/3SpsGTCTap1711106395156.png,4.0,0,30,2,2,0,7.5,4,24,14,12,50.00,2.00,7,2,0,1,2,53.33,8.00,12.00,13.33,40.00
1414,2,16,2019-100mb00000000140-a41b85f2449d11,Varun Chakaravarthy,Varun Chakaravarthy,https://scores.iplt20.com/ipl/playerimages/ORNmMBJKWk1711106326140.png,https://scores.iplt20.com/ipl/playerimages/ORNmMBJKWk1711106326140.png,4.0,0,36,2,1,0,9.0,5,24,14,11,45.83,2.18,5,2,0,5,1,72.22,4.00,12.00,55.56,16.67
1414,2,16,2019-100mb00000000141-e67c41d144a711,Andre Russell,Andre Russell,https://scores.iplt20.com/ipl/playerimages/k9HNNNr5UH1711106337141.png,https://scores.iplt20.com/ipl/playerimages/k9HNNNr5UH1711106337141.png,1.0,0,17,0,0,0,17.0,6,6,6,0,0.00,0,3,1,0,0,2,70.59,3.00,0,0.00,70.59
1415,1,15,2019-100mb00000000183-f4a991db44b611,Liam Livingstone,Liam Livingstone,https://scores.iplt20.com/ipl/playerimages/pUwFBE2gZx1711170298183.png,https://scores.iplt20.com/ipl/playerimages/pUwFBE2gZx1711170298183.png,2.0,0,16,0,0,0,8.0,1,12,8,4,33.33,3.00,6,0,0,1,1,62.50,6.00,0,25.00,37.50
1415,1,15,2019-100mb00000000125-2485f88b449911,Arshdeep Singh (RP),Arshdeep Singh,https://scores.iplt20.com/ipl/playerimages/A3OtoulUW21711170102125.png,https://scores.iplt20.com/ipl/playerimages/A3OtoulUW21711170102125.png,3.0,0,35,0,1,0,11.67,2,18,15,4,22.22,4.50,8,0,0,5,1,74.29,3.00,0,57.14,17.14
1415,1,15,2019-100mb00000000116-dbd48930449611,Kagiso Rabada,Kagiso Rabada,https://scores.iplt20.com/ipl/playerimages/aB3QYts8Ln1711170090116.png,https://scores.iplt20.com/ipl/playerimages/aB3QYts8Ln1711170090116.png,4.0,0,42,1,0,0,10.5,3,24,17,7,29.17,3.43,10,1,0,3,3,71.43,4.00,24.00,28.57,42.86
1415,1,15,2019-100mb00000000114-8c98068c449611,Harshal Patel,Harshal Patel,https://scores.iplt20.com/ipl/playerimages/07aAWmz69E1711170075114.png,https://scores.iplt20.com/ipl/playerimages/07aAWmz69E1711170075114.png,4.0,0,31,3,2,0,7.75,4,24,17,9,37.50,2.67,11,1,0,2,2,64.52,6.00,8.00,25.81,38.71
1415,1,15,2019-100mb00000000138-5bd8fcf6449d11,Sam Curran,Sam Curran,https://scores.iplt20.com/ipl/playerimages/FI9s4lCvoB1711173253138.png,https://scores.iplt20.com/ipl/playerimages/FI9s4lCvoB1711173253138.png,4.0,0,41,2,2,0,10.25,5,24,16,10,41.67,2.40,7,1,0,3,3,73.17,4.00,12.00,29.27,43.90
1415,1,15,2019-100mb00000000130-89338eb7449a11,Harpreet Brar,Harpreet Brar,https://scores.iplt20.com/ipl/playerimages/Cmg9oXuZj31711170126130.png,https://scores.iplt20.com/ipl/playerimages/Cmg9oXuZj31711170126130.png,3.0,0,21,0,0,0,7.0,6,18,15,3,16.67,6.00,11,3,0,1,0,19.05,18.00,0,19.05,0.00
1415,2,17,2023-100mb00000002535-239c770f61da11,Gerald Coetzee,Gerald Coetzee,https://scores.iplt20.com/ipl/playerimages/hBzYnHZ4TB17112085892535.png,https://scores.iplt20.com/ipl/playerimages/hBzYnHZ4TB17112085892535.png,4.0,0,32,3,2,0,8.0,1,24,13,13,54.17,1.85,6,0,0,6,0,75.00,4.00,8.00,75.00,0.00
1415,2,17,2018-100mb00000000009-92bfdfe9e99b11,Jasprit Bumrah,Jasprit Bumrah,https://scores.iplt20.com/ipl/playerimages/7ID0MgCukM17112091009.png,https://scores.iplt20.com/ipl/playerimages/7ID0MgCukM17112091009.png,4.0,0,21,3,1,1,5.25,2,24,13,13,54.17,1.85,9,0,0,1,1,47.62,12.00,8.00,19.05,28.57
1415,2,17,2022-100mb00000001045-ff63138dd51a11,Akash Madhwal (IP),Akash Madhwal,https://scores.iplt20.com/ipl/playerimages/IwmjA0839y17112084651045.png,https://scores.iplt20.com/ipl/playerimages/IwmjA0839y17112084651045.png,3.1,0,46,1,4,1,14.53,3,19,17,7,36.84,2.71,5,2,0,2,4,69.57,3.17,19.00,17.39,52.17
1415,2,17,2018-100mb00000000054-e3ebefa2050a11,Hardik Pandya,Hardik Pandya,https://scores.iplt20.com/ipl/playerimages/F6YZ6vemsO171120879054.png,https://scores.iplt20.com/ipl/playerimages/F6YZ6vemsO171120879054.png,4.0,0,33,1,3,0,8.25,4,24,18,9,37.50,2.67,10,2,0,1,2,48.48,8.00,24.00,12.12,36.36
1415,2,17,2019-100mb00000000192-f5e65e7b44b711,Shreyas Gopal,Shreyas Gopal,https://scores.iplt20.com/ipl/playerimages/oNTcAjcRmE1711208546192.png,https://scores.iplt20.com/ipl/playerimages/oNTcAjcRmE1711208546192.png,2.0,0,26,1,0,0,13.0,5,12,11,1,8.33,12.00,8,0,0,0,3,69.23,4.00,12.00,0.00,69.23
1415,2,17,2019-100mb00000000371-481ee0be14fc11,Romario Shepherd,Romario Shepherd,https://scores.iplt20.com/ipl/playerimages/scujgVJ9B41711208751371.png,https://scores.iplt20.com/ipl/playerimages/scujgVJ9B41711208751371.png,2.0,0,20,0,0,0,10.0,6,12,6,6,50.00,2.00,2,1,0,1,2,80.00,4.00,0,20.00,60.00
1416,1,77,2019-100mb00000000071-8ee448c81e3711,Matt Henry,Matt Henry,https://scores.iplt20.com/ipl/playerimages/psf4onnYjT171351983871.png,https://scores.iplt20.com/ipl/playerimages/psf4onnYjT171351983871.png,3.0,0,26,0,0,0,8.67,1,18,12,6,33.33,3.00,6,3,0,2,1,53.85,6.00,0,30.77,23.08
1416,1,77,2020-100mb00000000541-c84d8371639b11,Mohsin Khan,Mohsin Khan,https://scores.iplt20.com/ipl/playerimages/2dXTjjefkA1711262214541.png,https://scores.iplt20.com/ipl/playerimages/2dXTjjefkA1711262214541.png,4.0,0,37,1,3,0,9.25,2,24,20,7,29.17,3.43,12,1,0,2,2,54.05,6.00,24.00,21.62,32.43
1416,1,77,2022-100mb00000001550-b8b1d54854ee11,Yash Thakur,Yash Thakur,https://scores.iplt20.com/ipl/playerimages/K9kzaasN0P17112619751550.png,https://scores.iplt20.com/ipl/playerimages/K9kzaasN0P17112619751550.png,4.0,0,45,1,0,0,11.25,3,24,18,6,25.00,4.00,7,4,0,6,1,66.67,3.43,24.00,53.33,13.33
1416,1,77,2018-100mb00000000017-5e389774e99c11,Krunal Pandya,Krunal Pandya,https://scores.iplt20.com/ipl/playerimages/4BJlUSLBag171126198517.png,https://scores.iplt20.com/ipl/playerimages/4BJlUSLBag171126198517.png,3.0,0,16,2,0,0,5.33,4,18,12,6,33.33,3.00,10,1,0,1,0,25.00,18.00,9.00,25.00,0.00
1416,1,77,2020-100mb00000000520-c2b1e0df638711,Ravi Bishnoi,Ravi Bishnoi,https://scores.iplt20.com/ipl/playerimages/n4TyIjAG5P1711262182520.png,https://scores.iplt20.com/ipl/playerimages/n4TyIjAG5P1711262182520.png,4.0,0,44,1,0,0,11.0,5,24,18,6,25.00,4.00,10,2,0,3,3,68.18,4.00,24.00,27.27,40.91
1416,1,77,2018-100mb00000000023-201fd633e99d11,Marcus Stoinis,Marcus Stoinis,https://scores.iplt20.com/ipl/playerimages/PWfOJHNjDe171126212723.png,https://scores.iplt20.com/ipl/playerimages/PWfOJHNjDe171126212723.png,2.0,0,7,1,0,0,3.5,6,12,6,6,50.00,2.00,5,1,0,0,0,0.00,0,12.00,0.00,0.00
1416,2,13,2019-100mb00000000091-8640595343ec11,Deepak Chahar,Deepak Chahar,https://scores.iplt20.com/ipl/playerimages/NJaUjZR0DV171100696191.png,https://scores.iplt20.com/ipl/playerimages/NJaUjZR0DV171100696191.png,3.0,0,26,0,0,0,8.67,1,18,10,8,44.44,2.25,6,0,0,2,2,76.92,4.50,0,30.77,46.15
1416,2,13,2020-100mb00000000539-04833b65639b11,Tushar Deshpande,Tushar Deshpande,https://scores.iplt20.com/ipl/playerimages/FrVWc2S2Nm1711007317539.png,https://scores.iplt20.com/ipl/playerimages/FrVWc2S2Nm1711007317539.png,4.0,0,42,0,4,1,10.5,2,24,20,9,37.50,2.67,7,2,0,5,1,61.90,4.00,0,47.62,14.29
1416,2,13,2019-100mb00000000258-e46e7f697acb11,Mustafizur Rahman,Mustafizur Rahman,https://scores.iplt20.com/ipl/playerimages/q4cdVvsO361711105817258.png,https://scores.iplt20.com/ipl/playerimages/q4cdVvsO361711105817258.png,4.0,0,43,1,2,0,10.75,3,24,21,5,20.83,4.80,11,1,0,7,0,65.12,3.43,24.00,65.12,0.00
1416,2,13,2018-100mb00000000046-06b5ba89f88b11,Ravindra Jadeja,Ravindra Jadeja,https://scores.iplt20.com/ipl/playerimages/NcCLI8nzgA171100732646.png,https://scores.iplt20.com/ipl/playerimages/NcCLI8nzgA171100732646.png,3.0,0,32,0,1,0,10.67,4,18,18,1,5.56,18.00,11,2,0,4,0,50.00,4.50,0,50.00,0.00
1416,2,13,2022-100mb00000001014-1f0cfb3dc17911,Matheesha Pathirana,Matheesha Pathirana,https://scores.iplt20.com/ipl/playerimages/KJCZZ2GM6p17114657091014.png,https://scores.iplt20.com/ipl/playerimages/KJCZZ2GM6p17114657091014.png,4.0,0,29,1,2,0,7.25,5,24,18,8,33.33,3.00,13,1,0,0,2,41.38,12.00,24.00,0.00,41.38
1416,2,13,2019-100mb00000000206-501d92f644bb11,Moeen Ali,Moeen Ali,https://scores.iplt20.com/ipl/playerimages/C7jnSXWVhD1711007430206.png,https://scores.iplt20.com/ipl/playerimages/C7jnSXWVhD1711007430206.png,1.0,0,5,0,0,0,5.0,6,6,4,2,33.33,3.00,3,1,0,0,0,0.00,0,0,0.00,0.00
1417,1,14,2018-100mb00000000008-787fc4ece99b11,Khaleel Ahmed (RP),Khaleel Ahmed,https://scores.iplt20.com/ipl/playerimages/8fYU7gFN2517111714428.png,https://scores.iplt20.com/ipl/playerimages/8fYU7gFN2517111714428.png,3.0,0,51,0,0,0,17.0,1,18,14,4,22.22,4.50,5,0,0,4,5,90.20,2.00,0,31.37,58.82
1417,1,14,2020-100mb00000000538-c16259a1639a11,Lalit Yadav,Lalit Yadav,https://scores.iplt20.com/ipl/playerimages/ZkSA9NanoI1711171341538.png,https://scores.iplt20.com/ipl/playerimages/ZkSA9NanoI1711171341538.png,2.0,0,41,0,0,0,20.5,2,12,10,2,16.67,6.00,3,0,0,2,5,92.68,1.71,0,19.51,73.17
1417,1,14,2019-100mb00000000142-040303a144a811,Anrich Nortje,Anrich Nortje,https://scores.iplt20.com/ipl/playerimages/4bhEDXOpxp1711170854142.png,https://scores.iplt20.com/ipl/playerimages/4bhEDXOpxp1711170854142.png,3.0,0,31,0,1,0,10.33,3,18,13,6,33.33,3.00,6,1,0,4,1,70.97,3.60,0,51.61,19.35
1417,1,14,2018-100mb00000000014-227bc550e99c11,Kuldeep Yadav,Kuldeep Yadav,https://scores.iplt20.com/ipl/playerimages/7JPq8NqJBI171117132314.png,https://scores.iplt20.com/ipl/playerimages/7JPq8NqJBI171117132314.png,4.0,0,55,4,2,0,13.75,4,24,18,8,33.33,3.00,7,2,0,0,7,76.36,3.43,6.00,0.00,76.36
1417,1,14,2022-100mb00000001462-cbc59298427c11,Mukesh Kumar,Mukesh Kumar,https://scores.iplt20.com/ipl/playerimages/mtYoBn1aVp17111708761462.png,https://scores.iplt20.com/ipl/playerimages/mtYoBn1aVp17111708761462.png,4.0,0,57,1,0,0,14.25,5,24,20,4,16.67,6.00,9,1,0,7,3,80.70,2.40,24.00,49.12,31.58
1417,1,14,2019-100mb00000000110-79ae08f5449411,Axar Patel,Axar Patel,https://scores.iplt20.com/ipl/playerimages/rGfKDbGelA1711170804110.png,https://scores.iplt20.com/ipl/playerimages/rGfKDbGelA1711170804110.png,4.0,0,29,1,0,0,7.25,6,24,20,4,16.67,6.00,17,1,0,1,1,34.48,12.00,24.00,13.79,20.69
1417,2,20,2018-100mb00000000020-9223b16ce99c11,Washington Sundar (IP),Washington Sundar,https://scores.iplt20.com/ipl/playerimages/0X1jz1snSX171117221820.png,https://scores.iplt20.com/ipl/playerimages/0X1jz1snSX171117221820.png,2.0,0,46,1,0,0,23.0,1,12,10,2,16.67,6.00,0,0,0,7,3,100.00,1.20,12.00,60.87,39.13
1417,2,20,2018-100mb00000000015-3501d442e99c11,Bhuvneshwar Kumar,Bhuvneshwar Kumar,https://scores.iplt20.com/ipl/playerimages/dsql7EUu0c171117214215.png,https://scores.iplt20.com/ipl/playerimages/dsql7EUu0c171117214215.png,4.0,0,33,1,3,0,8.25,2,24,17,10,41.67,2.40,8,1,0,5,0,60.61,4.80,24.00,60.61,0.00
1417,2,20,2018-100mb00000000033-d93110bbf88911,Pat Cummins,Pat Cummins,https://scores.iplt20.com/ipl/playerimages/nkEjJbcW10171117272233.png,https://scores.iplt20.com/ipl/playerimages/nkEjJbcW10171117272233.png,4.0,0,35,0,0,0,8.75,3,24,15,9,37.50,2.67,9,0,0,5,1,74.29,4.00,0,57.14,17.14
1417,2,20,2019-100mb00000000224-85b4cb8c44c011,T Natarajan,T Natarajan,https://scores.iplt20.com/ipl/playerimages/5QBp8S0tJv1711172340224.png,https://scores.iplt20.com/ipl/playerimages/5QBp8S0tJv1711172340224.png,4.0,1,19,4,1,0,4.75,4,24,11,14,58.33,1.71,6,2,0,2,0,42.11,12.00,6.00,42.11,0.00
1417,2,20,2019-100mb00000000087-98d4e401342511,Mayank Markande,Mayank Markande,https://scores.iplt20.com/ipl/playerimages/ETA1xk7nM9171117289187.png,https://scores.iplt20.com/ipl/playerimages/ETA1xk7nM9171117289187.png,2.0,0,26,2,2,0,13.0,5,12,11,3,25.00,4.00,6,0,0,0,3,69.23,4.00,6.00,0.00,69.23
1417,2,20,2020-100mb00000000523-53bc4c09638b11,Shahbaz Ahmed,Shahbaz Ahmed,https://scores.iplt20.com/ipl/playerimages/yiujPw2PGz1711172768523.png,https://scores.iplt20.com/ipl/playerimages/yiujPw2PGz1711172768523.png,1.0,0,22,0,0,0,22.0,6,6,6,0,0.00,0,1,0,1,3,1,81.82,1.50,0,54.55,27.27
1417,2,20,2023-100mb00000001944-c9a4b0e8c40511,Nitish Kumar Reddy,Nitish Kumar Reddy,https://scores.iplt20.com/ipl/playerimages/IozBAaYkzy17111722041944.png,https://scores.iplt20.com/ipl/playerimages/IozBAaYkzy17111722041944.png,2.1,0,17,2,1,0,7.85,7,13,11,3,23.08,4.33,8,1,0,0,1,35.29,13.00,6.50,0.00,35.29
1419,1,35,2022-100mb00000001354-5a766b041e0411,Azmatullah Omarzai,Azmatullah Omarzai,https://scores.iplt20.com/ipl/playerimages/GOULk3TwEz17112627831354.png,https://scores.iplt20.com/ipl/playerimages/GOULk3TwEz17112627831354.png,2.0,0,13,0,0,0,6.5,1,12,5,7,58.33,1.71,3,0,0,1,1,76.92,6.00,0,30.77,46.15
1419,1,35,2019-100mb00000000228-e226d3e1494611,Sandeep Warrier (RP),Sandeep Warrier,https://scores.iplt20.com/ipl/playerimages/7fLsUds8q81711262859228.png,https://scores.iplt20.com/ipl/playerimages/7fLsUds8q81711262859228.png,1.0,0,21,0,0,1,21.0,2,6,5,2,33.33,3.00,0,1,0,3,1,85.71,1.50,0,57.14,28.57
1419,1,35,2019-100mb00000000100-f196053e43f611,Mohit Sharma,Mohit Sharma,https://scores.iplt20.com/ipl/playerimages/fCTMuvjb7Q1711262710100.png,https://scores.iplt20.com/ipl/playerimages/fCTMuvjb7Q1711262710100.png,4.0,0,32,2,1,0,8.0,3,24,15,10,41.67,2.40,9,0,0,4,1,68.75,4.80,12.00,50.00,18.75
1419,1,35,2019-100mb00000000218-42d9d6f544bf11,Rashid Khan,Rashid Khan,https://scores.iplt20.com/ipl/playerimages/wka0wrWIzF1711262830218.png,https://scores.iplt20.com/ipl/playerimages/wka0wrWIzF1711262830218.png,4.0,0,15,1,0,0,3.75,4,24,13,11,45.83,2.18,11,2,0,0,0,0.00,0,24.00,0.00,0.00
1419,1,35,2022-100mb00000000975-56f6385ba44611,Noor Ahmad,Noor Ahmad,https://scores.iplt20.com/ipl/playerimages/LG0Noz0HPU1711263543975.png,https://scores.iplt20.com/ipl/playerimages/LG0Noz0HPU1711263543975.png,4.0,0,20,2,0,0,5.0,5,24,14,10,41.67,2.40,12,0,0,2,0,40.00,12.00,12.00,40.00,0.00
1419,1,35,2020-100mb00000000544-980117aa639c11,Sai Kishore,Sai Kishore,https://scores.iplt20.com/ipl/playerimages/6UOmJx4wQI1711263099544.png,https://scores.iplt20.com/ipl/playerimages/6UOmJx4wQI1711263099544.png,4.0,0,33,4,1,0,8.25,6,24,14,11,45.83,2.18,6,3,0,2,2,60.61,6.00,6.00,24.24,36.36
1419,1,35,2021-100mb00000000590-85eaa6f291e011,Shahrukh Khan,Shahrukh Khan,https://scores.iplt20.com/ipl/playerimages/CzVrbmVrDH1711263153590.png,https://scores.iplt20.com/ipl/playerimages/CzVrbmVrDH1711263153590.png,1.0,0,7,0,0,0,7.0,7,6,5,1,16.67,6.00,3,2,0,0,0,0.00,0,0,0.00,0.00
1419,2,15,2019-100mb00000000116-dbd48930449611,Kagiso Rabada,Kagiso Rabada,https://scores.iplt20.com/ipl/playerimages/aB3QYts8Ln1711170090116.png,https://scores.iplt20.com/ipl/playerimages/aB3QYts8Ln1711170090116.png,4.0,0,40,0,0,0,10.0,1,24,16,8,33.33,3.00,8,1,0,6,1,75.00,3.43,0,60.00,15.00
1419,2,15,2019-100mb00000000125-2485f88b449911,Arshdeep Singh,Arshdeep Singh,https://scores.iplt20.com/ipl/playerimages/A3OtoulUW21711170102125.png,https://scores.iplt20.com/ipl/playerimages/A3OtoulUW21711170102125.png,2.1,0,17,1,0,0,7.85,2,13,10,3,23.08,4.33,7,1,0,2,0,47.06,6.50,13.00,47.06,0.00
1419,2,15,2019-100mb00000000114-8c98068c449611,Harshal Patel,Harshal Patel,https://scores.iplt20.com/ipl/playerimages/07aAWmz69E1711170075114.png,https://scores.iplt20.com/ipl/playerimages/07aAWmz69E1711170075114.png,3.0,0,15,3,0,0,5.0,3,18,10,8,44.44,2.25,7,2,0,1,0,26.67,18.00,6.00,26.67,0.00
1419,2,15,2019-100mb00000000138-5bd8fcf6449d11,Sam Curran,Sam Curran,https://scores.iplt20.com/ipl/playerimages/FI9s4lCvoB1711173253138.png,https://scores.iplt20.com/ipl/playerimages/FI9s4lCvoB1711173253138.png,2.0,0,18,1,0,0,9.0,4,12,8,4,33.33,3.00,4,1,0,3,0,66.67,4.00,12.00,66.67,0.00
1419,2,15,2019-100mb00000000130-89338eb7449a11,Harpreet Brar,Harpreet Brar,https://scores.iplt20.com/ipl/playerimages/Cmg9oXuZj31711170126130.png,https://scores.iplt20.com/ipl/playerimages/Cmg9oXuZj31711170126130.png,4.0,0,35,0,0,0,8.75,5,24,17,7,29.17,3.43,9,4,0,3,1,51.43,6.00,0,34.29,17.14
1419,2,15,2019-100mb00000000183-f4a991db44b611,Liam Livingstone,Liam Livingstone,https://scores.iplt20.com/ipl/playerimages/pUwFBE2gZx1711170298183.png,https://scores.iplt20.com/ipl/playerimages/pUwFBE2gZx1711170298183.png,4.0,0,19,2,1,0,4.75,6,24,16,9,37.50,2.67,14,0,0,1,0,21.05,24.00,12.00,21.05,0.00
1418,1,19,2019-100mb00000000063-d9aa7a01187311,Mohammed Siraj,Mohammed Siraj,https://scores.iplt20.com/ipl/playerimages/OmiyFl2S9H171100950463.png,https://scores.iplt20.com/ipl/playerimages/OmiyFl2S9H171100950463.png,4.0,0,40,1,2,0,10.0,1,24,13,13,54.17,1.85,4,0,0,4,3,85.00,3.43,24.00,40.00,45.00
1418,1,19,2022-100mb00000000978-bc824605a44611,Yash Dayal (RP),Yash Dayal,https://scores.iplt20.com/ipl/playerimages/TcWxpwQ09F1711009550978.png,https://scores.iplt20.com/ipl/playerimages/TcWxpwQ09F1711009550978.png,4.0,0,56,2,3,1,14.0,2,24,20,7,29.17,3.43,5,1,1,10,1,82.14,2.18,12.00,71.43,10.71
1418,1,19,2019-100mb00000000069-7aeb5c411e3711,Lockie Ferguson,Lockie Ferguson,https://scores.iplt20.com/ipl/playerimages/HS2i6ozC5Y171100952669.png,https://scores.iplt20.com/ipl/playerimages/HS2i6ozC5Y171100952669.png,4.0,0,47,1,0,1,11.75,3,24,22,3,12.50,8.00,14,0,0,5,2,68.09,3.43,24.00,42.55,25.53
1418,1,19,2019-100mb00000000098-7a8c366b43f611,Karn Sharma,Karn Sharma,https://scores.iplt20.com/ipl/playerimages/ZgxbczBAgO171100956198.png,https://scores.iplt20.com/ipl/playerimages/ZgxbczBAgO171100956198.png,4.0,0,33,0,0,0,8.25,4,24,17,7,29.17,3.43,11,2,0,3,1,54.55,6.00,0,36.36,18.18
1418,1,19,2020-100mb00000000550-247665a42ff311,Cameron Green,Cameron Green,https://scores.iplt20.com/ipl/playerimages/3pTZg5UXcn1711009401550.png,https://scores.iplt20.com/ipl/playerimages/3pTZg5UXcn1711009401550.png,4.0,0,35,2,2,0,8.75,5,24,17,9,37.50,2.67,9,0,0,6,0,68.57,4.00,12.00,68.57,0.00
1418,2,16,2022-100mb00000001013-30676520bcc011,Harshit Rana,Harshit Rana,https://scores.iplt20.com/ipl/playerimages/QZDTDwqZgk17111062411013.png,https://scores.iplt20.com/ipl/playerimages/QZDTDwqZgk17111062411013.png,4.0,0,33,2,1,0,8.25,1,24,16,9,37.50,2.67,10,1,0,2,2,60.61,6.00,12.00,24.24,36.36
1418,2,16,2018-100mb00000000031-b334eaf6f08611,Mitchell Starc,Mitchell Starc,https://scores.iplt20.com/ipl/playerimages/h2OT7bDEjJ171110650931.png,https://scores.iplt20.com/ipl/playerimages/h2OT7bDEjJ171110650931.png,3.0,0,55,1,1,0,18.33,2,18,13,6,33.33,3.00,2,1,0,2,7,90.91,2.00,18.00,14.55,76.36
1418,2,16,2019-100mb00000000140-a41b85f2449d11,Varun Chakaravarthy,Varun Chakaravarthy,https://scores.iplt20.com/ipl/playerimages/ORNmMBJKWk1711106326140.png,https://scores.iplt20.com/ipl/playerimages/ORNmMBJKWk1711106326140.png,4.0,0,36,1,0,0,9.0,3,24,13,11,45.83,2.18,4,3,0,5,1,72.22,4.00,24.00,55.56,16.67
1418,2,16,2019-100mb00000000156-a6b6f42c44aa11,Sunil Narine,Sunil Narine,https://scores.iplt20.com/ipl/playerimages/3SpsGTCTap1711106395156.png,https://scores.iplt20.com/ipl/playerimages/3SpsGTCTap1711106395156.png,4.0,0,34,2,0,0,8.5,4,24,13,11,45.83,2.18,8,0,0,2,3,76.47,4.80,12.00,23.53,52.94
1418,2,16,2023-100mb00000001932-5539f1d7c3fd11,Suyash Sharma (IP),Suyash Sharma,https://scores.iplt20.com/ipl/playerimages/h9qVOTHKc217111064991932.png,https://scores.iplt20.com/ipl/playerimages/h9qVOTHKc217111064991932.png,2.0,0,33,0,1,0,16.5,5,12,11,2,16.67,6.00,4,1,0,2,3,78.79,2.40,0,24.24,54.55
1418,2,16,2019-100mb00000000141-e67c41d144a711,Andre Russell,Andre Russell,https://scores.iplt20.com/ipl/playerimages/k9HNNNr5UH1711106337141.png,https://scores.iplt20.com/ipl/playerimages/k9HNNNr5UH1711106337141.png,3.0,0,25,3,1,0,8.33,6,18,9,10,55.56,1.80,2,2,0,3,1,72.00,4.50,6.00,48.00,24.00
1420,1,18,2019-100mb00000000066-573f78a31e3711,Trent Boult,Trent Boult,https://scores.iplt20.com/ipl/playerimages/pc2CYOhYtu171256108666.png,https://scores.iplt20.com/ipl/playerimages/pc2CYOhYtu171256108666.png,4.0,0,32,2,3,0,8.0,1,24,17,10,41.67,2.40,9,1,0,3,1,56.25,6.00,12.00,37.50,18.75
1420,1,18,2019-100mb00000000220-18a6ceb644c011,Sandeep Sharma,Sandeep Sharma,https://scores.iplt20.com/ipl/playerimages/2mFGpi3WOl1712560966220.png,https://scores.iplt20.com/ipl/playerimages/2mFGpi3WOl1712560966220.png,4.0,0,18,5,0,0,4.5,2,24,11,13,54.17,1.85,8,1,0,2,0,44.44,12.00,4.80,44.44,0.00
1420,1,18,2019-100mb00000000109-5cc123ab449411,Avesh Khan,Avesh Khan,https://scores.iplt20.com/ipl/playerimages/00hiUS7jEY1712560869109.png,https://scores.iplt20.com/ipl/playerimages/00hiUS7jEY1712560869109.png,4.0,0,49,1,3,0,12.25,3,24,20,7,29.17,3.43,8,2,0,4,3,69.39,3.43,24.00,32.65,36.73
1420,1,18,2018-100mb00000000045-f658f1b6f88a11,Ravichandran Ashwin,Ravichandran Ashwin,https://scores.iplt20.com/ipl/playerimages/2yn4Q8a8Ht171256106045.png,https://scores.iplt20.com/ipl/playerimages/2yn4Q8a8Ht171256106045.png,4.0,0,31,0,1,0,7.75,4,24,21,4,16.67,6.00,16,2,0,1,1,32.26,12.00,0,12.90,19.35
1420,1,18,2018-100mb00000000010-b76159ade99b11,Yuzvendra Chahal (RP),Yuzvendra Chahal,https://scores.iplt20.com/ipl/playerimages/wKN542FHls171256083810.png,https://scores.iplt20.com/ipl/playerimages/wKN542FHls171256083810.png,4.0,0,48,1,1,0,12.0,5,24,19,6,25.00,4.00,10,1,0,4,3,70.83,3.43,24.00,33.33,37.50
1420,2,17,2018-100mb00000000054-e3ebefa2050a11,Hardik Pandya,Hardik Pandya,https://scores.iplt20.com/ipl/playerimages/F6YZ6vemsO171120879054.png,https://scores.iplt20.com/ipl/playerimages/F6YZ6vemsO171120879054.png,2.0,0,21,0,0,0,10.5,1,12,9,3,25.00,4.00,5,1,0,2,1,66.67,4.00,0,38.10,28.57
1420,2,17,2018-100mb00000000009-92bfdfe9e99b11,Jasprit Bumrah,Jasprit Bumrah,https://scores.iplt20.com/ipl/playerimages/7ID0MgCukM17112091009.png,https://scores.iplt20.com/ipl/playerimages/7ID0MgCukM17112091009.png,4.0,0,37,0,1,1,9.25,2,24,16,10,41.67,2.40,9,0,0,5,1,70.27,4.00,0,54.05,16.22
